,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
32,"[152, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[862, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1840, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[177, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[204, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2445, -0.09, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[1203, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[720, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1652, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[318, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
33,"[2901, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[331, -0.09, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[1614, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[998, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2653, -1.6099999999999999, [-0.14, -0.05, -0.7, 0, -0.67, 0, -0.15]]","[1223, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1456, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2281, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[585, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[861, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
34,"[772, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[93, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1706, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[30, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2218, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[717, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[325, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1679, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2424, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2078, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
35,"[2678, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1641, 0.30000000000000004, [0, 0.16, -0.13, 0, 0, 0.17, 0]]","[246, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[640, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2143, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[918, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2954, -1.46, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[2350, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2520, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
36,"[1001, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2986, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2618, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1128, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1687, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1961, 0.01000000000000012, [0, 0.16, -0.7, 0.28, 0, 0.17, 0]]","[1233, -0.23999999999999996, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[2203, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2452, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1976, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
37,"[612, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[506, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2284, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[601, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1767, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2767, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2704, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2237, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[574, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2620, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
38,"[842, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[0, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1502, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2547, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2821, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2091, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2723, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[812, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2833, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[660, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
39,"[266, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[314, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2752, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2611, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1246, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[295, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1291, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1473, 0.44000000000000006, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[2654, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1684, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
40,"[51, 0.20000000000000004, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[1272, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2243, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[547, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2057, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2346, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[639, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2493, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2717, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[621, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
41,"[1491, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1941, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1034, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1755, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1812, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1354, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[753, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[382, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[334, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
42,"[1582, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1316, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1966, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[268, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2214, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[307, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1719, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1892, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2487, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1636, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
43,"[1694, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2174, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[368, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[985, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1339, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[120, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[1729, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[339, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[318, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2293, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
44,"[2332, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[765, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2151, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[370, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[777, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1699, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[720, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1596, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1428, 0.20000000000000004, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[2642, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
45,"[1842, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2377, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2206, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2670, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[611, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2105, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2095, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2300, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[861, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[168, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
46,"[794, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1268, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1710, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1744, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1220, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[914, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2281, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1410, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2078, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[953, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
47,"[1820, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2164, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2123, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2014, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[435, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[223, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1679, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[33, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2520, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1999, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
48,"[2001, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2012, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[798, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2445, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2615, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[778, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1652, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1976, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2266, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
49,"[2525, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[270, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[80, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[694, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[467, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1489, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2954, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[585, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2620, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[935, 0.23000000000000004, [-0.14, -0.05, -0.13, 0.28, 0, 0.17, 0]]"
50,"[1330, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1840, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2213, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[226, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1223, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1501, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2203, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2990, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[843, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2015, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
51,"[2477, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[978, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[139, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[2415, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[717, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[806, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2237, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[465, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2366, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[747, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
52,"[2881, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2744, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2230, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2820, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2143, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[349, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[812, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2424, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[660, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[181, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
53,"[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1614, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1831, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[565, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2090, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2903, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2200, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2350, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[715, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1914, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
54,"[2631, 0.44000000000000006, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[1706, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1732, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1247, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1613, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1425, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1473, 0.44000000000000006, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[2452, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1684, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2518, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
55,"[2291, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[246, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[857, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1405, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2466, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2908, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2493, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[574, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[621, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1676, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
56,"[1725, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2618, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2472, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2804, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1961, 0.01000000000000012, [0, 0.16, -0.7, 0.28, 0, 0.17, 0]]","[1032, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[753, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2833, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[334, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1188, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
57,"[2175, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2284, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2030, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[763, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2767, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2687, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[57, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[229, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1636, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[710, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]"
58,"[45, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1502, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[204, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2091, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1955, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1688, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2654, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2790, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[767, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
59,"[685, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[761, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1094, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2653, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[295, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1203, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2356, 0.16999999999999998, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2717, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2915, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2514, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
60,"[1607, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[2752, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1963, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2218, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2052, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1535, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1892, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[382, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2293, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1334, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]"
61,"[862, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2243, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1556, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2346, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1456, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[339, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2487, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2642, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1792, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]"
62,"[1965, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1746, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[177, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1687, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2084, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1327, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1596, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[610, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[657, -0.2599999999999999, [0, 0.16, -0.7, 0.01, 0, 0.17, 0]]","[833, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
63,"[331, -0.09, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[2677, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[942, -1.3299999999999996, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[1767, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[325, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[143, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[318, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[168, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1571, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
