,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
178,"[471, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2387, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[963, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[516, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2711, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1435, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[638, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1087, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1478, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[748, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
179,"[1904, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[502, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2022, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1105, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1697, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2524, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2371, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1952, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2286, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2520, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
180,"[30, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[937, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1012, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2593, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2621, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2802, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2713, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1193, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[865, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2874, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
181,"[2890, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1386, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1947, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1589, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2925, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[260, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1135, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2739, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1492, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2162, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
182,"[423, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1415, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1578, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1245, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2386, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2675, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2590, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[579, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2430, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2976, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
183,"[2758, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2984, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1658, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1626, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2903, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2585, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2843, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1940, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[1759, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1605, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
184,"[2737, 0.04000000000000001, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[498, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2352, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1414, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1061, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2433, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[153, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[169, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2208, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1287, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]"
185,"[1393, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[821, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1493, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2327, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2756, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[621, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1171, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[903, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[514, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2768, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
186,"[2497, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[229, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1823, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[441, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2189, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[661, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[563, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[861, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2026, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2911, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
187,"[2636, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[349, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1306, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1461, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2729, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2322, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1724, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2070, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[186, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[732, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
188,"[2538, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1807, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2647, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[871, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[407, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[560, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[295, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1749, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2882, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2869, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
189,"[402, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1421, -0.09, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[2089, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[466, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1389, -0.19, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[1519, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1237, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[109, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2135, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2239, -0.74, [0, -0.05, -0.7, 0.01, 0, 0, 0]]"
190,"[1494, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[205, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1899, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2052, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[961, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[649, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1945, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[396, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2375, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2953, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
191,"[1370, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1036, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[437, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2687, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[853, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1719, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[566, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2078, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1677, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2435, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
192,"[1238, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1336, -0.33999999999999997, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[1255, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1451, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[287, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2039, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[150, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1642, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[945, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2441, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
193,"[913, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2795, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[553, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[319, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1948, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[818, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2806, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2750, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2316, -0.18, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2860, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
194,"[1380, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[979, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2073, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[610, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1137, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[604, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[542, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2469, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1828, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[882, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
195,"[640, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2066, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[323, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2120, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2219, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[357, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[750, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[527, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2277, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[352, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
196,"[949, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[53, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2404, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1893, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1631, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[767, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2484, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[197, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[497, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[76, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
197,"[1128, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[351, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2348, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1122, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2048, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2584, -0.32999999999999996, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[1472, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[299, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1666, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2308, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
198,"[2539, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2037, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2125, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1894, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1116, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2429, -0.8999999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[426, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2893, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2614, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[878, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
199,"[789, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1653, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2179, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1184, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[599, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[984, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1875, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1668, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2116, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2972, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
200,"[1672, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2005, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2488, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1275, -1.1099999999999999, [-0.14, -0.05, -0.7, 0.28, -0.67, 0.17, 0]]","[435, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2432, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2102, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2036, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[997, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1102, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
201,"[601, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[301, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2997, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1143, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2718, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1695, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2733, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[717, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1989, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2907, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
202,"[2547, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1408, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2980, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1512, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1585, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2378, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[384, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2096, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1313, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[941, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
203,"[1178, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2136, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1130, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1709, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[336, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1297, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[550, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2017, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1933, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2350, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]"
204,"[2682, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[782, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1886, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2480, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2405, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2904, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[458, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[544, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1214, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1580, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
205,"[1256, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1455, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2828, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[272, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1150, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[98, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[894, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2642, -1.33, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, -0.15]]","[417, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[797, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]"
206,"[987, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[572, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1282, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1420, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2381, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1671, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1943, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[869, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2889, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[902, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
207,"[2961, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[2988, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1743, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1881, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[676, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1199, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2649, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2929, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1076, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[846, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
208,"[1055, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2336, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[395, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2006, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2985, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1339, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[657, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[768, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2702, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[367, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
209,"[974, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2886, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[54, -1.3199999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, -0.15]]","[1070, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[381, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[622, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2383, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[209, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2651, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[117, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
210,"[2611, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1678, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2266, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1035, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1535, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1503, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[96, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2314, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[932, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[608, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
