,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
188,"[1128, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2898, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2084, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1733, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2424, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2673, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2720, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2024, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1910, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2537, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]"
189,"[2539, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1974, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[996, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[639, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[496, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1832, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[710, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1891, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2842, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[594, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
190,"[789, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1767, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[366, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1354, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1555, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[843, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[767, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2777, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1627, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1484, -0.74, [0, -0.05, -0.7, 0.01, 0, 0, 0]]"
191,"[1672, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2821, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[988, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[74, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2475, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1371, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2979, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1773, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2245, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2286, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
192,"[601, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2788, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1712, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1719, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1173, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2366, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1982, -0.47, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[2734, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[379, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2426, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
193,"[2547, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1246, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1873, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1729, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2350, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[660, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2749, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2395, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1657, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[872, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
194,"[1178, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2057, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1481, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1033, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1307, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[394, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1797, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1499, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2596, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[684, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
195,"[2682, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1812, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1919, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2573, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2481, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2371, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[187, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[440, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2697, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[990, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
196,"[1256, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[2568, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[606, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1375, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2583, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1845, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1262, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[703, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1426, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2810, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
197,"[987, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[635, -1.71, [-0.14, -0.05, -0.7, 0, -0.67, 0, -0.15]]","[2025, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2722, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2382, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1385, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2396, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2656, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1758, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1002, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
198,"[2961, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[346, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[579, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2933, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[620, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[303, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2515, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[397, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1723, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1468, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
199,"[1055, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2569, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[762, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[720, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2452, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[517, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[630, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[654, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2431, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2998, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
200,"[974, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2214, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[307, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2095, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1160, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[709, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2963, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[528, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2584, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[112, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
201,"[2611, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1339, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2139, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2644, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1523, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[637, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[814, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[327, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2423, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1068, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]"
202,"[547, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[421, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2492, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2281, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[574, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1500, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2514, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1434, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2607, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1880, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
203,"[2058, -1.42, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[2194, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1813, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2044, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2833, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[281, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[549, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1791, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2863, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[26, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
204,"[1422, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2376, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1213, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[961, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2783, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[715, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2185, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2108, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[638, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[878, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
205,"[1755, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[823, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[510, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1447, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2321, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1684, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[462, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[595, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[793, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[840, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
206,"[1906, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1356, -0.32, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[120, -0.33999999999999997, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[551, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[691, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[928, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[841, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2227, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[558, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[459, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
207,"[268, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1943, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2133, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1653, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1858, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1897, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1334, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[972, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1162, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2338, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
208,"[2455, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[85, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[480, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2092, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2959, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1423, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1792, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2177, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[1046, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[219, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
209,"[415, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[69, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2660, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2661, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2888, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2590, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[833, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[810, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[364, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2761, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
210,"[1180, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1871, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2393, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[452, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[534, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1924, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1571, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1530, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[351, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2904, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
211,"[2970, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1074, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1995, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1679, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1686, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[634, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1946, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2668, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[403, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1363, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
212,"[2274, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[883, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1019, -1.1800000000000002, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[1631, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[597, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1609, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2585, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[494, -0.18999999999999997, [-0.14, -0.05, -0.13, 0.28, 0, 0, -0.15]]","[109, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2942, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
213,"[985, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1286, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2379, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[778, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[229, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[157, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2248, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[871, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1616, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1667, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
214,"[2914, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2207, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2818, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2954, -1.2799999999999998, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[1997, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2835, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2665, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1909, -0.6499999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0.17, -0.15]]","[1462, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2789, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
215,"[2182, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1621, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1699, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2203, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1308, 0.04000000000000001, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[1524, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[106, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2411, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1488, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1693, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
216,"[2793, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[214, -1.56, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[1761, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2016, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[476, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1366, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2457, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[895, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2193, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[680, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]"
217,"[2042, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[905, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2105, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2237, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2654, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2891, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2020, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1041, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1067, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2361, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
218,"[581, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[796, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[72, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[812, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1336, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[261, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[839, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2819, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1264, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[716, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]"
219,"[1208, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1533, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[136, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[847, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[375, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1069, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1458, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[626, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[114, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1509, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
220,"[401, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[54, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[914, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[531, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[734, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2869, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1170, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2911, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1355, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2299, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
